url,status_code,resource_type,meta_title,meta_description,h1,canonical,content_encoding,size,load_time
"https://www.zeiterfassung-fdm.de/privacy-policy/",200,"html","privacy-policy |","The following notes provide a simple overview of what happens to your personal data when you visit this website. Personal data is all data with which you can","Privacy Policy­erklärung","https://www.zeiterfassung-fdm.de/privacy-policy/","gzip",259680,0
"https://www.zeiterfassung-fdm.de/referenzen-zeiterfassungsysteme/",200,"html","Referenzen-Zeiterfassungssystem | für Kleinbetriebe","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos Zeiterfassungssysteme testen","ZEITERFASSUNG: DAS SAGEN UNSERE KUNDEN","https://www.zeiterfassung-fdm.de/referenzen-zeiterfassungsysteme/","gzip",265082,0
"https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-chip/",200,"html","Step-by-Step instruction with chip |","","Step-by-Step instruction with chip","https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-chip/","gzip",202563,0
"https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-facial-recognition/",200,"html","Step-by-Step instruction with facial Recognition |","","Step-by-Step instruction  with facial Recognition","https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-facial-recognition/","gzip",202763,0
"https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-fingerprint/",200,"html","Step-by-Step instruction with fingerprint |","","Step-by-Step instruction with fingerprint","https://www.zeiterfassung-fdm.de/step-by-step-instruction-with-fingerprint/","gzip",202661,0
"https://www.zeiterfassung-fdm.de/time-recording-system-guide-working-time-recording-for-small-and-medium-sized-businesses/",200,"html","|","​Rufen Sie uns an: +49 6183 921 0941Oder schreiben Sie uns eine E-Mail: info@get2world.comWir freuen uns auf Ihre Kontaktanfrage!","","https://www.zeiterfassung-fdm.de/time-recording-system-guide-working-time-recording-for-small-and-medium-sized-businesses/","gzip",246208,0
"https://www.zeiterfassung-fdm.de/time-recording-with-excel-or-digital-time-recording/",200,"html","Time recording with Excel or digital time recording |","​Rufen Sie uns an: +49 6183 921 0941Oder schreiben Sie uns eine E-Mail: info@get2world.comWir freuen uns auf Ihre Kontaktanfrage!","","https://www.zeiterfassung-fdm.de/time-recording-with-excel-or-digital-time-recording/","gzip",242459,0
"https://www.zeiterfassung-fdm.de/videos-zeiterfassung-fur-kleine-unternehmen/",200,"html","Videos Zeiterfassung für kleine Unternehmen |","Lernen Sie unsere Zeiterfassung für kleine Unternehmen und Mittelstand kennen - Video Anleitungen. Jetzt 14 Tage kostenlos testen.","Zeiterfassung für kleine und mittelständische Unternehmen - Video Anleitungen","https://www.zeiterfassung-fdm.de/videos-zeiterfassung-fur-kleine-unternehmen/","gzip",274431,0
"https://www.zeiterfassung-fdm.de/webbasierte-zeiterfassung-fur-den-mittelstand/",200,"html","Webbasierte Zeiterfassung für den Mittelstand |","Webbasierte Zeiterfassung für den Mittelstand - einfach und günstig mit dem Arbeitszeiterfassungssystem von ZFDM. 14 Tage kostenlos testen","Webbasierte Zeiterfassung für den Mittelstand","https://www.zeiterfassung-fdm.de/webbasierte-zeiterfassung-fur-den-mittelstand/","gzip",226965,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202045,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=freeTest&model=chip&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=freeTest&model=chip&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=freeTest&model=face&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=freeTest&model=finger&model_size=mediumtype:elementor,siteurl:/wp-json/,elements:[id:47d1304,elType:widget,isInner:false,isLocked:false,settings:text:%20Individuelles%20Angebot%20erhalten,align:center,_css_classes:button-quote,typography_typography:custom,typography_font_family:Roboto,typography_font_size:unit:px,size:15,sizes:[],typography_font_weight:400,background_color:,border_radius:unit:px,top:5,right:5,bottom:5,left:5,isLinked:true,_margin:unit:px,top:0,right:0,bottom:0,left:0,isLinked:true,_padding:unit:px,top:0,right:0,bottom:0,left:0,isLinked:false,__globals__:background_color:globals/colors?id=primary,button_type:,link:url:",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=order&model=chip&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=order&model=chip&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung//contact.php?interest=order&model=face&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202045,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=chip&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=chip&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=face&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=face&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=finger&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=freeTest&model=finger&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=order&model=chip&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=order&model=chip&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=order&model=face&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=order&model=face&model_size=starter",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?interest=order&model=finger&model_size=medium",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/wp-content/themes/astra/zeiterfassung/contact.php?lang=en",200,"html","","Unsere günstige und einfache webbasierte Mitarbeiter Zeiterfassung für Kleinbetriebe und Mittelstand. Jetzt kostenlos testen","","https://www.zeiterfassung-fdm.de/contact.php","gzip",202048,0
"https://www.zeiterfassung-fdm.de/zeiterfassung-fur-den-mittelstand/",200,"html","Über uns - Zeiterfassung für den Mittelstand - ZFDM |","Zeiterfassung für den Mittelstand - günstig, webbasiert und ohne bindende Abo-Modelle. Jetzt kostenlos 14 Tage testen ohne Risiko","","https://www.zeiterfassung-fdm.de/zeiterfassung-fur-den-mittelstand/","gzip",236698,0
"https://www.zeiterfassung-fdm.de/zeiterfassung-fur-speditionen/",200,"html","Zeiterfassung für Speditionen - Kundenreferenz GRAEFF Spedition |","Zeiterfassung für Speditionen - das ZFDM Zeiterfassungssystem ist optimal für Speditionen. Einfach und günstig. Jetzt 14 Tage kostenlos testen.","Zeiterfassung für Speditionen – Kundenreferenz GRAEFF Spedition","https://www.zeiterfassung-fdm.de/zeiterfassung-fur-speditionen/","gzip",223802,0
"https://www.zeiterfassung-fdm.de/zeiterfassung-im-kindergarten/",200,"html","Zeiterfassung im Kindergarten | einfach und günstig","Zeiterfassung im Kindergarten und Kindertagesstätten - einfache Mitarbeiter Zeiterfassung ohne monatliche Kosten. Jetzt 14 Tage kostenlos testen!","","https://www.zeiterfassung-fdm.de/zeiterfassung-im-kindergarten/","gzip",248804,0
"https://www.zeiterfassung-fdm.de/zeiterfassung-mit-chip-preise-ohne-abo-kosten/",200,"html","Zeiterfassung mit Chip & Zeiterfassungsssysteme RFID Chip","Günstige Digitale Zeiterfassung mit Chip für Kleinbetriebe und Mittelstand - ohne monatliche Kosten. Testen Sie jetzt 14 Tage kostenlos ohne Risiko!","Einmalig kaufen, immer nutzen – Zeiterfassung  mit Chip ohne monatliche Kosten!","https://www.zeiterfassung-fdm.de/zeiterfassung-mit-chip-preise-ohne-abo-kosten/","gzip",284512,0
"https://www.zeiterfassung-fdm.de/zeiterfassung-ohne-monatliche-kosten/",200,"html","Zeiterfassung ohne monatliche Kosten | günstig und einfach","Zeiterfassung ohne monatliche Kosten - einfach und günstig, ohne versteckte Kosten und beliebig skalierbar. Jetzt 14 Tage kostenlos testen!","Zeiterfassung ohne monatliche Kosten","https://www.zeiterfassung-fdm.de/zeiterfassung-ohne-monatliche-kosten/","gzip",241048,0
"https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-chip/",200,"html","Zeiterfassung mit Chip - Zeiterfassungssysteme - Günstig und webbasiert.","Zeiterfassung mit Chip & Zeiterfassungssysteme für Kleinbetriebe. Kostenlos 14 Tage testen - Keine monatlichen Lizenzgebühren.","Zeiterfassung mit Chip - die Alternative zur Stempeluhr.

Einfach, günstig und webbasiert.","https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-chip/","gzip",291035,0
"https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-fingerabdruck/",200,"html","Zeiterfassung mit Fingerabdruck & Zeiterfassungssysteme","Unsere Zeiterfassung mit Fingerabdruck hilft Ihnen bei der lückenlosen und fehlerfreien Zeiterfassung. Jetzt 14 Tage testen.","Zeiterfassung mit Fingerabdruck -

Einfach, günstig und webbasiert.","https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-fingerabdruck/","gzip",293490,0
"https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-gesichtserkennung/",200,"html","Zeiterfassung mit Gesichtserkennung & Zeiterfassungssysteme","Zeiterfassung mit Gesichtserkennung - Zeiterfassungssysteme. Kontaktlos, fehlerfrei und zuverlässig - und dabei günstig ohne Abo.","Zeiterfassung mit Gesichtserkennung -

Einfach, günstig und webbasiert.","https://www.zeiterfassung-fdm.de/zeiterfassungssystem-mit-gesichtserkennung/","gzip",289183,0
"http://www.zeiterfassung-fdm.de/fingerabdruck/price.php",301,"redirect","","","","","None",264,19
"https://www.zeiterfassung-fdm.de/2025/04/06/einfache-und-gunstige-zeiterfassung/",301,"redirect","","","","","None",0,645
"https://www.zeiterfassung-fdm.de/2025/04/07/",301,"redirect","","","","","None",0,929
"https://www.zeiterfassung-fdm.de/about-us/",301,"redirect","","","","","None",0,412
"https://www.zeiterfassung-fdm.de/agb",301,"redirect","","","","","None",0,1267
"https://www.zeiterfassung-fdm.de/arbeitszeiterfassung-pflicht/",301,"redirect","","","","","None",0,388
"https://www.zeiterfassung-fdm.de/blog",301,"redirect","","","","","None",0,1000
"https://www.zeiterfassung-fdm.de/blog-rund-um-das-thema-zeiterfassung-von-zfdm/page/1/",301,"redirect","","","","","None",0,899
"https://www.zeiterfassung-fdm.de/blog/mitarbeiter-zeiterfassung-fuer-ihre-Betrieb.html",301,"redirect","","","","","None",0,500
"https://www.zeiterfassung-fdm.de/contact.php",301,"redirect","","","","","None",0,650
"https://www.zeiterfassung-fdm.de/contact/",302,"redirect","","","","","None",0,5646
"https://www.zeiterfassung-fdm.de/contact//",301,"redirect","","","","","None",0,360
"https://www.zeiterfassung-fdm.de/datenchutz",301,"redirect","","","","","None",0,551
"https://www.zeiterfassung-fdm.de/datenschutz-zeiterfassung-kmu/",301,"redirect","","","","","None",0,715
"https://www.zeiterfassung-fdm.de/fingerabdruck/",301,"redirect","","","","","None",0,844
"https://www.zeiterfassung-fdm.de/fingerabdruck/price.php",301,"redirect","","","","","None",0,954
"https://www.zeiterfassung-fdm.de/fragebogen",301,"redirect","","","","","None",0,517
"https://www.zeiterfassung-fdm.de/impressum",301,"redirect","","","","","None",0,538
"https://www.zeiterfassung-fdm.de/in/blog-2/page/1/",301,"redirect","","","","","None",0,495
"https://www.zeiterfassung-fdm.de/index",301,"redirect","","","","","None",0,1302
"https://www.zeiterfassung-fdm.de/index.html",301,"redirect","","","","","None",0,511
"https://www.zeiterfassung-fdm.de/kundenstimme-zu-unserer-digitalen-mitarbeiter-zeiterfassung-in-der-zahnarztpraxis-nadja/?lang=de",301,"redirect","","","","","None",0,1012
"https://www.zeiterfassung-fdm.de/rfid/",301,"redirect","","","","","None",0,430
"https://www.zeiterfassung-fdm.de/schritt-fur-schritt-anleitung-mit-chip/",301,"redirect","","","","","None",0,437
"https://www.zeiterfassung-fdm.de/schritt-fur-schritt-anleitung-mit-gesichtserkennung/",301,"redirect","","","","","None",0,1582
"https://www.zeiterfassung-fdm.de/zeiterfassung-in-kleinbetrieben/",301,"redirect","","","","","None",0,641
